FIGHTER1,FIGHTER2,WINNER,RATING1_BEFORE,RATING2_BEFORE,RATING1_AFTER,RATING2_AFTER,EVENT,DATE,TIME_FORMAT,ROUND,TIMESTAMP,FIGHTER1_OUTCOME,FIGHTER2_OUTCOME,TOTAL_TIME_MINUTES,TOTAL_TIME_SECONDS
Melvin Guillard,Marcus Davis,Melvin Guillard,1500.0,1500.0,1525.0,1475.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,2005-11-05,3 Rnd (5-5-5),2,2:55,1,0,7.916666666666667,475.0
Keith Jardine,Kerry Schall,Keith Jardine,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,2005-11-05,3 Rnd (5-5-5),2,3:28,1,0,8.466666666666667,508.0
Branden Lee Hinkle,Sean Gannon,Branden Lee Hinkle,1500.0,1500.0,1545.0,1455.0,UFC 55: Fury,2005-10-07,3 Rnd (5-5-5),1,4:14,1,0,4.233333333333333,254.0
Andrei Arlovski,Paul Buentello,Andrei Arlovski,1681.7011093980634,1585.5591456628088,1714.557159255261,1552.7030958056112,UFC 55: Fury,2005-10-07,5 Rnd (5-5-5-5-5),1,0:15,1,0,0.25,15.0
Forrest Griffin,Elvis Sinosic,Forrest Griffin,1579.8479607807662,1456.721419149928,1609.5362555619968,1427.0331243686974,UFC 55: Fury,2005-10-07,3 Rnd (5-5-5),1,3:30,1,0,3.5,210.0
Renato Sobral,Chael Sonnen,Renato Sobral,1546.5897437243705,1500.0,1581.2578221090512,1465.3319216153193,UFC 55: Fury,2005-10-07,3 Rnd (5-5-5),2,1:20,1,0,6.333333333333333,380.0
Joe Riggs,Chris Lytle,Joe Riggs,1506.1204972784494,1461.2578234113384,1527.9101907406887,1439.4681299490992,UFC 55: Fury,2005-10-07,3 Rnd (5-5-5),2,2:00,1,0,7.0,420.0
Jorge Rivera,Dennis Hallman,Jorge Rivera,1475.8184086144456,1464.3977127041546,1519.3397279283106,1420.8763933902896,UFC 55: Fury,2005-10-07,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Marcio Cruz,Keigo Kunihara,Marcio Cruz,1500.0,1500.0,1540.0,1460.0,UFC 55: Fury,2005-10-07,3 Rnd (5-5-5),2,1:02,1,0,6.033333333333333,362.0
David Loiseau,Evan Tanner,David Loiseau,1562.5281447274551,1690.9686725751342,1596.370973259915,1657.1258440426743,UFC Fight Night 2,2005-10-03,3 Rnd (5-5-5),2,4:15,1,0,9.25,555.0
Chris Leben,Edwin DeWees,Chris Leben,1558.7627752166024,1463.2045430591932,1588.0304913185635,1433.9368269572321,UFC Fight Night 2,2005-10-03,3 Rnd (5-5-5),1,3:26,1,0,3.433333333333333,206.0
Brandon Vera,Fabiano Scherner,Brandon Vera,1500.0,1500.0,1545.0,1455.0,UFC Fight Night 2,2005-10-03,3 Rnd (5-5-5),2,3:22,1,0,8.366666666666667,502.0
Drew Fickett,Josh Koscheck,Drew Fickett,1507.581157982493,1585.2117964862207,1556.372891217398,1536.4200632513157,UFC Fight Night 2,2005-10-03,3 Rnd (5-5-5),3,4:28,1,0,14.466666666666667,868.0
Spencer Fisher,Thiago Alves,Spencer Fisher,1500.0,1500.0,1540.0,1460.0,UFC Fight Night 2,2005-10-03,3 Rnd (5-5-5),2,4:43,1,0,9.716666666666667,583.0
Jon Fitch,Brock Larson,Jon Fitch,1500.0,1500.0,1545.0,1455.0,UFC Fight Night 2,2005-10-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Jonathan Goulet,Jay Hieron,Jonathan Goulet,1500.0,1461.5351003002036,1522.24348091323,1439.2916193869737,UFC Fight Night 2,2005-10-03,3 Rnd (5-5-5),3,1:05,1,0,11.083333333333334,665.0
Matt Lindland,Joe Doerksen,Matt Lindland,1614.3296067769243,1497.3279507260106,1644.7235131126727,1466.9340443902622,UFC 54: Boiling Point,2005-08-20,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Chuck Liddell,Jeremy Horn,Chuck Liddell,1797.5802473937383,1549.4235834636809,1814.9801088290683,1532.023722028351,UFC 54: Boiling Point,2005-08-20,5 Rnd (5-5-5-5-5),4,2:46,1,0,17.766666666666666,1066.0
Tim Sylvia,Tra Telligman,Tim Sylvia,1565.6072421815447,1449.6560518026704,1596.1229906013953,1419.1403033828199,UFC 54: Boiling Point,2005-08-20,3 Rnd (5-5-5),1,4:59,1,0,4.983333333333333,299.0
Randy Couture,Mike van Arsdale,Randy Couture,1707.2010099525835,1579.8419529613936,1733.1615352638964,1553.8814276500807,UFC 54: Boiling Point,2005-08-20,3 Rnd (5-5-5),3,0:52,1,0,10.866666666666667,652.0
Georges St-Pierre,Frank Trigg,Georges St-Pierre,1598.3582126011652,1549.624192284232,1632.7840108733612,1515.198394012036,UFC 54: Boiling Point,2005-08-20,3 Rnd (5-5-5),1,4:09,1,0,4.15,249.0
Trevor Prangley,Travis Lutter,Trevor Prangley,1534.8479607807662,1505.2818516011114,1576.0277632633845,1464.1020491184931,UFC 54: Boiling Point,2005-08-20,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
James Irvin,Terry Martin,James Irvin,1453.5912921120591,1500.0,1504.5666711253377,1449.0246209867214,UFC 54: Boiling Point,2005-08-20,3 Rnd (5-5-5),2,0:09,1,0,5.15,309.0
Diego Sanchez,Brian Gassaway,Diego Sanchez,1545.0,1500.0,1584.2039558783622,1460.7960441216378,UFC 54: Boiling Point,2005-08-20,3 Rnd (5-5-5),2,1:56,1,0,6.933333333333334,416.0
Nate Marquardt,Ivan Salaverry,Nate Marquardt,1500.0,1593.6145653109734,1556.8398488684977,1536.7747164424757,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Chris Leben,Patrick Cote,Chris Leben,1545.0,1432.9152482666927,1558.7627752166024,1419.1524730500903,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Stephan Bonnar,Sam Hoger,Stephan Bonnar,1455.0,1545.0,1511.402917350006,1488.597082649994,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Nate Quarry,Pete Sell,Nate Quarry,1593.9007695884502,1538.5111031074143,1631.786844727315,1500.6250279685496,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),1,0:42,1,0,0.7,42.0
Josh Koscheck,Pete Spratt,Josh Koscheck,1545.0,1546.839658097448,1585.2117964862207,1506.6278616112272,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),1,1:53,1,0,1.8833333333333333,113.0
Mike Swick,Gideon Ray,Mike Swick,1545.0,1474.62265661165,1581.0073562099747,1438.6153004016753,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),1,0:22,1,0,0.36666666666666664,22.0
Kenny Florian,Alex Karalexis,Kenny Florian,1455.0,1545.0,1486.3349540833367,1513.6650459166633,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),2,2:52,1,0,7.866666666666666,472.0
Drew Fickett,Josh Neer,Drew Fickett,1463.3807538908684,1500.0,1507.581157982493,1455.7995959083753,UFC Fight Night 1,2005-08-06,3 Rnd (5-5-5),1,1:35,1,0,1.5833333333333333,95.0
Andrei Arlovski,Justin Eilers,Andrei Arlovski,1655.7730480532837,1498.6139203345265,1681.7011093980634,1472.6858589897467,UFC 53: Heavy Hitters,2005-06-04,5 Rnd (5-5-5-5-5),1,4:10,1,0,4.166666666666667,250.0
Rich Franklin,Evan Tanner,Rich Franklin,1676.8705567022068,1718.9842414048303,1704.886125531903,1690.9686725751342,UFC 53: Heavy Hitters,2005-06-04,5 Rnd (5-5-5-5-5),4,3:25,1,0,18.416666666666668,1105.0
Karo Parisyan,Matt Serra,Karo Parisyan,1562.7489883386247,1568.7077738003284,1608.5206970193385,1522.9360651196146,UFC 53: Heavy Hitters,2005-06-04,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Forrest Griffin,Bill Mahood,Forrest Griffin,1545.0,1500.0,1579.8479607807662,1465.1520392192338,UFC 53: Heavy Hitters,2005-06-04,3 Rnd (5-5-5),1,2:18,1,0,2.3,138.0
Paul Buentello,Kevin Jordan,Paul Buentello,1551.438306708511,1500.0,1585.5591456628088,1465.8791610457022,UFC 53: Heavy Hitters,2005-06-04,3 Rnd (5-5-5),1,4:00,1,0,4.0,240.0
Nate Quarry,Shonie Carter,Nate Quarry,1545.0,1575.1928017068913,1593.9007695884502,1526.292032118441,UFC 53: Heavy Hitters,2005-06-04,3 Rnd (5-5-5),1,2:37,1,0,2.6166666666666667,157.0
Nick Diaz,Koji Oishi,Nick Diaz,1602.0893676601622,1482.218904458877,1632.151746547193,1452.1565255718463,UFC 53: Heavy Hitters,2005-06-04,3 Rnd (5-5-5),1,1:24,1,0,1.4,84.0
David Loiseau,Charles McCarthy,David Loiseau,1520.1328442524193,1500.0,1562.5281447274551,1457.6046995249642,UFC 53: Heavy Hitters,2005-06-04,3 Rnd (5-5-5),2,2:10,1,0,7.166666666666667,430.0
Chuck Liddell,Randy Couture,Chuck Liddell,1752.6465384162348,1752.134718930087,1797.5802473937383,1707.2010099525835,UFC 52: Couture vs Liddell 2,2005-04-16,5 Rnd (5-5-5-5-5),1,2:06,1,0,2.1,126.0
Renato Sobral,Travis Wiuff,Renato Sobral,1512.882459601432,1457.766900115211,1546.5897437243705,1424.0596159922725,UFC 52: Couture vs Liddell 2,2005-04-16,3 Rnd (5-5-5),2,0:24,1,0,5.4,324.0
Matt Hughes,Frank Trigg,Matt Hughes,1724.17061012226,1573.2666298206725,1747.8130476587005,1549.624192284232,UFC 52: Couture vs Liddell 2,2005-04-16,5 Rnd (5-5-5-5-5),1,4:05,1,0,4.083333333333333,245.0
Matt Lindland,Travis Lutter,Matt Lindland,1578.6522278085167,1540.959230569519,1614.3296067769243,1505.2818516011114,UFC 52: Couture vs Liddell 2,2005-04-16,3 Rnd (5-5-5),2,3:13,1,0,8.216666666666667,493.0
Georges St-Pierre,Jason Miller,Georges St-Pierre,1561.2044416927122,1500.0,1598.3582126011652,1462.846229091547,UFC 52: Couture vs Liddell 2,2005-04-16,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Ivan Salaverry,Joe Riggs,Ivan Salaverry,1554.7350625894228,1545.0,1593.6145653109734,1506.1204972784494,UFC 52: Couture vs Liddell 2,2005-04-16,3 Rnd (5-5-5),1,2:42,1,0,2.7,162.0
Joe Doerksen,Patrick Cote,Joe Doerksen,1455.0,1475.2431989927034,1497.3279507260106,1432.9152482666927,UFC 52: Couture vs Liddell 2,2005-04-16,3 Rnd (5-5-5),3,2:35,1,0,12.583333333333334,755.0
Mike van Arsdale,John Marsh,Mike van Arsdale,1540.0,1500.0,1579.8419529613936,1460.1580470386064,UFC 52: Couture vs Liddell 2,2005-04-16,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Josh Koscheck,Chris Sanford,Josh Koscheck,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),1,4:21,1,0,4.35,261.0
Forrest Griffin,Stephan Bonnar,Forrest Griffin,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Diego Sanchez,Kenny Florian,Diego Sanchez,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),1,2:49,1,0,2.816666666666667,169.0
Sam Hoger,Bobby Southworth,Sam Hoger,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Rich Franklin,Ken Shamrock,Rich Franklin,1630.0995168361587,1643.7804116219918,1676.8705567022068,1597.0093717559437,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),1,2:42,1,0,2.7,162.0
Chris Leben,Jason Thacker,Chris Leben,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),1,1:35,1,0,1.5833333333333333,95.0
Nate Quarry,Lodune Sincaid,Nate Quarry,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),1,3:17,1,0,3.283333333333333,197.0
Mike Swick,Alex Schoenauer,Mike Swick,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),1,0:20,1,0,0.3333333333333333,20.0
Alex Karalexis,Josh Rafferty,Alex Karalexis,1500.0,1500.0,1545.0,1455.0,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,3 Rnd (5-5-5),1,1:40,1,0,1.6666666666666667,100.0
Nick Diaz,Drew Fickett,Nick Diaz,1565.4701215510306,1500.0,1602.0893676601622,1463.3807538908684,UFC 51: Super Saturday,2005-02-05,3 Rnd (5-5-5),1,4:40,1,0,4.666666666666667,280.0
Andrei Arlovski,Tim Sylvia,Andrei Arlovski,1617.2925842564653,1604.0877059783631,1655.7730480532837,1565.6072421815447,UFC 51: Super Saturday,2005-02-05,5 Rnd (5-5-5-5-5),1,0:47,1,0,0.7833333333333333,47.0
Tito Ortiz,Vitor Belfort,Tito Ortiz,1693.0930895172924,1653.3013130642698,1710.8124538068423,1635.5819487747199,UFC 51: Super Saturday,2005-02-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Evan Tanner,David Terrell,Evan Tanner,1689.7916037117545,1562.3184726185414,1718.9842414048303,1533.1258349254656,UFC 51: Super Saturday,2005-02-05,5 Rnd (5-5-5-5-5),1,4:35,1,0,4.583333333333333,275.0
Pete Sell,Phil Baroni,Pete Sell,1500.0,1487.0616282902556,1538.5111031074143,1448.5505251828413,UFC 51: Super Saturday,2005-02-05,3 Rnd (5-5-5),3,4:19,1,0,14.316666666666666,859.0
Mike Kyle,James Irvin,Mike Kyle,1489.120106161322,1500.0,1535.5288140492628,1453.5912921120591,UFC 51: Super Saturday,2005-02-05,3 Rnd (5-5-5),1,1:55,1,0,1.9166666666666667,115.0
Paul Buentello,Justin Eilers,Paul Buentello,1500.0,1550.0522270430374,1551.438306708511,1498.6139203345265,UFC 51: Super Saturday,2005-02-05,3 Rnd (5-5-5),1,3:34,1,0,3.566666666666667,214.0
David Loiseau,Gideon Ray,David Loiseau,1494.7555008640693,1500.0,1520.1328442524193,1474.62265661165,UFC 51: Super Saturday,2005-02-05,3 Rnd (5-5-5),1,5:00,1,0,5.0,300.0
Karo Parisyan,Chris Lytle,Karo Parisyan,1519.7558577823322,1504.250953967631,1562.7489883386247,1461.2578234113384,UFC 51: Super Saturday,2005-02-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Tito Ortiz,Patrick Cote,Tito Ortiz,1668.3362885099957,1500.0,1693.0930895172924,1475.2431989927034,UFC 50: The War Of '04,2004-10-22,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Rich Franklin,Jorge Rivera,Rich Franklin,1600.8572637881816,1505.0606616624227,1630.0995168361587,1475.8184086144456,UFC 50: The War Of '04,2004-10-22,3 Rnd (5-5-5),3,4:28,1,0,14.466666666666667,868.0
Matt Hughes,Georges St-Pierre,Matt Hughes,1696.094743591239,1589.2803082237333,1724.17061012226,1561.2044416927122,UFC 50: The War Of '04,2004-10-22,5 Rnd (5-5-5-5-5),1,4:59,1,0,4.983333333333333,299.0
Frank Trigg,Renato Verissimo,Frank Trigg,1529.6051714789266,1519.2675217801154,1573.2666298206725,1475.6060634383696,UFC 50: The War Of '04,2004-10-22,3 Rnd (5-5-5),2,2:11,1,0,7.183333333333334,431.0
Evan Tanner,Robbie Lawler,Evan Tanner,1664.0135690174159,1534.8433886524517,1689.7916037117545,1509.065353958113,UFC 50: The War Of '04,2004-10-22,3 Rnd (5-5-5),1,2:22,1,0,2.3666666666666667,142.0
Ivan Salaverry,Tony Fryklund,Ivan Salaverry,1510.2987652010593,1548.9911230595962,1554.7350625894228,1504.5548256712327,UFC 50: The War Of '04,2004-10-22,3 Rnd (5-5-5),1,1:36,1,0,1.6,96.0
Travis Lutter,Marvin Eastman,Travis Lutter,1500.0,1468.7178056912371,1540.959230569519,1427.7585751217182,UFC 50: The War Of '04,2004-10-22,3 Rnd (5-5-5),2,0:33,1,0,5.55,333.0
Chuck Liddell,Vernon White,Chuck Liddell,1735.6495070235662,1482.4625293500021,1752.6465384162348,1465.4654979573336,UFC 49: Unfinished Business,2004-08-21,3 Rnd (5-5-5),1,4:05,1,0,4.083333333333333,245.0
David Terrell,Matt Lindland,David Terrell,1500.0,1640.9707004270579,1562.3184726185414,1578.6522278085167,UFC 49: Unfinished Business,2004-08-21,3 Rnd (5-5-5),1,0:24,1,0,0.4,24.0
Randy Couture,Vitor Belfort,Randy Couture,1731.1968235944403,1674.2392083999166,1752.134718930087,1653.3013130642698,UFC 49: Unfinished Business,2004-08-21,5 Rnd (5-5-5-5-5),3,5:00,1,0,15.0,900.0
Joe Riggs,Joe Doerksen,Joe Riggs,1500.0,1500.0,1545.0,1455.0,UFC 49: Unfinished Business,2004-08-21,3 Rnd (5-5-5),2,3:39,1,0,8.65,519.0
Karo Parisyan,Nick Diaz,Karo Parisyan,1494.336630695297,1590.889348638066,1519.7558577823322,1565.4701215510306,UFC 49: Unfinished Business,2004-08-21,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Yves Edwards,Josh Thomson,Yves Edwards,1621.572033260727,1573.7108167855595,1660.411945484098,1534.8709045621886,UFC 49: Unfinished Business,2004-08-21,3 Rnd (5-5-5),1,4:32,1,0,4.533333333333333,272.0
Justin Eilers,Mike Kyle,Justin Eilers,1500.0,1539.1723332043593,1550.0522270430374,1489.120106161322,UFC 49: Unfinished Business,2004-08-21,3 Rnd (5-5-5),1,1:14,1,0,1.2333333333333334,74.0
Chris Lytle,Ronald Jhun,Chris Lytle,1459.6232201470066,1500.0,1504.250953967631,1455.3722661793756,UFC 49: Unfinished Business,2004-08-21,3 Rnd (5-5-5),2,1:17,1,0,6.283333333333333,377.0
Ken Shamrock,Kimo Leopoldo,Ken Shamrock,1611.9759972293214,1507.014941501768,1643.7804116219918,1475.2105271090975,UFC 48: Payback,2004-06-19,3 Rnd (5-5-5),1,1:26,1,0,1.4333333333333333,86.0
Frank Trigg,Dennis Hallman,Frank Trigg,1480.2893679551282,1513.713516227953,1529.6051714789266,1464.3977127041546,UFC 48: Payback,2004-06-19,3 Rnd (5-5-5),1,4:15,1,0,4.25,255.0
Frank Mir,Tim Sylvia,Frank Mir,1614.4533149413,1647.9299645305193,1658.2955734934562,1604.0877059783631,UFC 48: Payback,2004-06-19,5 Rnd (5-5-5-5-5),1,0:50,1,0,0.8333333333333334,50.0
Matt Hughes,Renato Verissimo,Matt Hughes,1665.5554808173595,1549.806784553995,1696.094743591239,1519.2675217801154,UFC 48: Payback,2004-06-19,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Evan Tanner,Phil Baroni,Evan Tanner,1633.4931710599005,1517.582026247771,1664.0135690174159,1487.0616282902556,UFC 48: Payback,2004-06-19,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Matt Serra,Ivan Menjivar,Matt Serra,1527.227028564283,1500.0,1568.7077738003284,1458.5192547639547,UFC 48: Payback,2004-06-19,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Georges St-Pierre,Jay Hieron,Georges St-Pierre,1550.8154085239369,1500.0,1589.2803082237333,1461.5351003002036,UFC 48: Payback,2004-06-19,3 Rnd (5-5-5),1,1:42,1,0,1.7,102.0
Trevor Prangley,Curtis Stout,Trevor Prangley,1500.0,1455.0,1534.8479607807662,1420.1520392192338,UFC 48: Payback,2004-06-19,3 Rnd (5-5-5),2,1:05,1,0,6.083333333333333,365.0
Mike Kyle,Wes Sims,Mike Kyle,1500.0,1454.7517063189123,1539.1723332043593,1415.579373114553,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),1,4:59,1,0,4.983333333333333,299.0
Chris Lytle,Tiki Ghosn,Chris Lytle,1422.3802859247446,1398.3946843552067,1459.6232201470066,1361.1517501329447,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),2,1:55,1,0,6.916666666666667,415.0
Chuck Liddell,Tito Ortiz,Chuck Liddell,1686.6976097654049,1717.288185768157,1735.6495070235662,1668.3362885099957,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),2,0:38,1,0,5.633333333333334,338.0
Yves Edwards,Hermes Franca,Yves Edwards,1603.6003212926057,1568.243802522065,1621.572033260727,1550.2720905539436,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Nick Diaz,Robbie Lawler,Nick Diaz,1540.0,1585.7327372905177,1590.889348638066,1534.8433886524517,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),2,1:31,1,0,6.516666666666667,391.0
Jonathan Wiezorek,Wade Shipp,Jonathan Wiezorek,1500.0,1500.0,1545.0,1455.0,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),1,4:40,1,0,4.666666666666667,280.0
Andrei Arlovski,Wesley Correira,Andrei Arlovski,1578.9356276511826,1527.268552966292,1617.2925842564653,1488.9115963610093,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),2,1:15,1,0,6.25,375.0
Genki Sudo,Mike Brown,Genki Sudo,1489.8419529613936,1500.0,1531.011108227699,1458.8308447336947,UFC 47: It's On!,2004-04-02,3 Rnd (5-5-5),1,3:31,1,0,3.5166666666666666,211.0
Vitor Belfort,Randy Couture,Vitor Belfort,1640.67123756331,1764.764794431047,1674.2392083999166,1731.1968235944403,UFC 46: Supernatural,2004-01-31,5 Rnd (5-5-5-5-5),1,0:49,1,0,0.8166666666666667,49.0
Renato Verissimo,Carlos Newton,Renato Verissimo,1500.0,1537.2543017056746,1549.806784553995,1487.4475171516797,UFC 46: Supernatural,2004-01-31,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
BJ Penn,Matt Hughes,BJ Penn,1640.12483353535,1713.926704157546,1688.4960568755366,1665.5554808173595,UFC 46: Supernatural,2004-01-31,5 Rnd (5-5-5-5-5),1,4:39,1,0,4.65,279.0
Frank Mir,Wes Sims,Frank Mir,1581.2560979271973,1487.948923333015,1614.4533149413,1454.7517063189123,UFC 46: Supernatural,2004-01-31,3 Rnd (5-5-5),2,4:21,1,0,9.35,561.0
Lee Murray,Jorge Rivera,Lee Murray,1500.0,1550.8765277374116,1545.815866074989,1505.0606616624227,UFC 46: Supernatural,2004-01-31,3 Rnd (5-5-5),1,1:45,1,0,1.75,105.0
Georges St-Pierre,Karo Parisyan,Georges St-Pierre,1500.0,1545.1520392192338,1550.8154085239369,1494.336630695297,UFC 46: Supernatural,2004-01-31,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Josh Thomson,Hermes Franca,Josh Thomson,1545.0,1596.9546193076244,1573.7108167855595,1568.243802522065,UFC 46: Supernatural,2004-01-31,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Matt Serra,Jeff Curran,Matt Serra,1479.586042877835,1500.0,1527.227028564283,1452.359014313552,UFC 46: Supernatural,2004-01-31,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Pedro Rizzo,Ricco Rodriguez,Pedro Rizzo,1549.054443638055,1641.5848221932602,1605.7634821861427,1584.8757836451725,UFC 45: Revolution,2003-11-21,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Matt Hughes,Frank Trigg,Matt Hughes,1694.2160721126743,1500.0,1713.926704157546,1480.2893679551282,UFC 45: Revolution,2003-11-21,5 Rnd (5-5-5-5-5),1,3:54,1,0,3.9,234.0
Matt Lindland,Falaniko Vitale,Matt Lindland,1600.567689180352,1564.9510591772007,1640.9707004270579,1524.548047930495,UFC 45: Revolution,2003-11-21,3 Rnd (5-5-5),3,4:23,1,0,14.383333333333333,863.0
Wesley Correira,David Abbott,Wesley Correira,1505.7960441216378,1456.4437284852372,1527.268552966292,1434.971219640583,UFC 45: Revolution,2003-11-21,3 Rnd (5-5-5),1,2:14,1,0,2.2333333333333334,134.0
Robbie Lawler,Chris Lytle,Robbie Lawler,1553.1130232152623,1455.0,1585.7327372905177,1422.3802859247446,UFC 45: Revolution,2003-11-21,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Keith Rockel,Chris Liguori,Keith Rockel,1454.6950465997522,1500.0,1499.8816085164597,1454.8134380832926,UFC 45: Revolution,2003-11-21,3 Rnd (5-5-5),1,3:29,1,0,3.4833333333333334,209.0
Yves Edwards,Nick Agallar,Yves Edwards,1567.1967507956078,1500.0,1603.6003212926057,1463.5964295030021,UFC 45: Revolution,2003-11-21,3 Rnd (5-5-5),2,2:14,1,0,7.233333333333333,434.0
Evan Tanner,Phil Baroni,Evan Tanner,1593.0019786329112,1558.0732186747603,1633.4931710599005,1517.582026247771,UFC 45: Revolution,2003-11-21,3 Rnd (5-5-5),1,4:42,1,0,4.7,282.0
Randy Couture,Tito Ortiz,Randy Couture,1712.4210805817995,1769.6318996174045,1764.764794431047,1717.288185768157,UFC 44: Undisputed,2003-09-26,5 Rnd (5-5-5-5-5),5,5:00,1,0,25.0,1500.0
Andrei Arlovski,Vladimir Matyushenko,Andrei Arlovski,1522.8770799820688,1610.04164822082,1578.9356276511826,1553.9831005517062,UFC 44: Undisputed,2003-09-26,3 Rnd (5-5-5),1,1:59,1,0,1.9833333333333334,119.0
Tim Sylvia,Gan McGee,Tim Sylvia,1609.485537444494,1558.5086478130145,1647.9299645305193,1520.064220726989,UFC 44: Undisputed,2003-09-26,5 Rnd (5-5-5-5-5),1,1:54,1,0,1.9,114.0
Jorge Rivera,David Loiseau,Jorge Rivera,1500.0,1545.632028601481,1550.8765277374116,1494.7555008640693,UFC 44: Undisputed,2003-09-26,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Rich Franklin,Edwin DeWees,Rich Franklin,1564.0618068473748,1500.0,1600.8572637881816,1463.2045430591932,UFC 44: Undisputed,2003-09-26,3 Rnd (5-5-5),1,3:35,1,0,3.5833333333333335,215.0
Karo Parisyan,Dave Strasser,Karo Parisyan,1500.0,1545.0,1545.1520392192338,1499.8479607807662,UFC 44: Undisputed,2003-09-26,3 Rnd (5-5-5),1,3:52,1,0,3.8666666666666667,232.0
Josh Thomson,Gerald Strebendt,Josh Thomson,1500.0,1500.0,1545.0,1455.0,UFC 44: Undisputed,2003-09-26,3 Rnd (5-5-5),1,2:45,1,0,2.75,165.0
Nick Diaz,Jeremy Jackson,Nick Diaz,1500.0,1500.0,1540.0,1460.0,UFC 44: Undisputed,2003-09-26,3 Rnd (5-5-5),3,2:04,1,0,12.066666666666666,724.0
Hermes Franca,Caol Uno,Hermes Franca,1545.0,1599.1288931172967,1596.9546193076244,1547.1742738096723,UFC 44: Undisputed,2003-09-26,3 Rnd (5-5-5),2,2:46,1,0,7.766666666666667,466.0
Yves Edwards,Eddie Ruiz,Yves Edwards,1525.492657696724,1500.0,1567.1967507956078,1458.2959069011163,UFC 43: Meltdown,2003-06-06,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Randy Couture,Chuck Liddell,Randy Couture,1656.4866559746442,1742.6320343725602,1712.4210805817995,1686.6976097654049,UFC 43: Meltdown,2003-06-06,5 Rnd (5-5-5-5-5),3,2:39,1,0,12.65,759.0
